,index,category,brand_name,name,price,sku_number,id,rating,url
5619,1352,Frizz,Phyto,Secret de Nuit Intense Hydration Regenerating Night Cream,$40.00,1412196,P383176,4.0781,http://www.sephora.com/secret-de-nuit-intense-hydration-regenerating-night-cream-P383176
5620,1353,Frizz,Verb,Curl Cream,$14.00,1728336,P399988,3.7778,http://www.sephora.com/curl-cream-P399988
5621,1354,Frizz,Ouidad,Botanical Boost® Curl Energizing & Refreshing Spray,$20.0,1200088,P242146,4.0524,http://www.sephora.com/botanical-boost-curl-energizing-refreshing-spray-P242146
5622,1355,Frizz,ALTERNA Haircare,Bamboo Smooth Anti-Frizz Conditioner,$22.00,1312776,P278002,4.1017,http://www.sephora.com/bamboo-smooth-anti-frizz-conditioner-P278002
5623,1356,Frizz,Earth’s Nectar,Mint Leaves Scalp Oil,$18.50,1653864,P389140,4.0435,http://www.sephora.com/mint-leaves-scalp-oil-P389140
5624,1357,Frizz,IGK,Sold Out Curl Priming Basecoat,$27.00,1892736,P416405,5.0,http://www.sephora.com/sold-out-curl-priming-basecoat-P416405
5625,1358,Frizz,DevaCurl,Frizz Fighters Set,$40.00,1634120,P387416,4.0,http://www.sephora.com/frizz-fighters-set-P387416
5626,1359,Frizz,WEN® by Chaz Dean,Sweet Almond Mint On-the-Go Travel Kit,$22.00,1635333,P389324,2.9082,http://www.sephora.com/sweet-almond-mint-on-the-go-travel-kit-P389324
5627,1360,Frizz,Phyto,Phytolisse Ultra-Glossing Finishing Serum,$30.00,1438043,P13010,4.5,http://www.sephora.com/phytolisse-ultra-glossing-finishing-serum-P13010
5628,1361,Frizz,Living Proof,Style Lab® Travel Kit,$29.00,1603000,P386846,3.3846,http://www.sephora.com/style-lab-travel-kit-P386846
5629,1362,Frizz,DevaCurl,Curl Maker Spray Gel,$22.00,1820257,P378329,3.4,http://www.sephora.com/curl-maker-spray-gel-P378329
5630,1363,Frizz,Madam C.J. Walker Beauty Culture,Coconut & Moringa Oils Humidity Block Curl Gel,$26.00,1807288,P407181,3.7308,http://www.sephora.com/coconut-moringa-oils-humidity-block-curl-gel-P407181
5631,1544,Frizz,Verb,Hair to Go,$14.00,1743251,P400585,3.6098,http://www.sephora.com/hair-to-go-P400585
5632,1545,Frizz,Peter Thomas Roth,24K Gold Pure Luxury Age-Defying Hair Mask,$75.00,1843747,P411100,4.4615,http://www.sephora.com/24k-gold-pure-luxury-age-defying-hair-mask-P411100
5633,1546,Frizz,Qhemet Biologics,Castor & Moringa Softening Serum,$13.00,1730969,P398120,4.619,http://www.sephora.com/castor-moringa-softening-serum-P398120
5634,1547,Frizz,Earth’s Nectar,Coconut Curls,$23.50,1653880,P389191,4.0179,http://www.sephora.com/coconut-curls-P389191
5635,1548,Frizz,Rahua,Elixir,$175.00,1825330,P407491,4.8,http://www.sephora.com/elixir-P407491
5636,1549,Frizz,IGK,Laid-Back Defrizz And Anti-Static Spray,$29.00,1839760,P410478,4.5714,http://www.sephora.com/laid-back-defrizz-anti-static-spray-P410478
5637,1550,Frizz,dpHUE,Argan Oil Therapy,$35.00,1815257,P407071,4.6667,http://www.sephora.com/argan-oil-therapy-P407071
5638,1551,Frizz,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction Extra Hold,$25.00,1785906,P407103,3.5909,http://www.sephora.com/caviar-cc-cream-for-hair-10-in-1-complete-correction-extra-hold-P407103
5639,1552,Frizz,Ouidad,VitalCurl® Trial Set for Classic Curls,$36.00,1762988,P401130,3.0,http://www.sephora.com/vitalcurl-trial-set-for-classic-curls-P401130
5640,1553,Frizz,Verb,Volume Spray,$14.00,1728302,P399999,3.5714,http://www.sephora.com/volume-spray-P399999
5641,1554,Frizz,Phyto,PHYTOSPECIFIC Baobab Oil,$40.00,1568559,P383045,4.125,http://www.sephora.com/phytospecific-baobab-oil-P383045
5642,1555,Frizz,Ouidad,Curl Immersion™ Co-Wash Cleansing Conditioner,$36.00,1763028,P401126,3.2,http://www.sephora.com/curl-immersion-co-wash-cleansing-conditioner-P401126
5643,1556,Frizz,Ouidad,Curl Immersion™ Triple Treat Deep Conditioner,$38.00,1840214,P409549,3.125,http://www.sephora.com/curl-immersion-triple-treat-deep-conditioner-P409549
5644,1557,Frizz,Vernon Francois,LIGHT WEIGHT~STYLING Serum,$32.00,1921147,P416554,5.0,http://www.sephora.com/light-weight-styling-serum-P416554
5645,1558,Frizz,Ouidad,Curl Recovery Whipped Curls Daily Conditioner & Styling Primer,$26.00,1769934,P402525,3.9,http://www.sephora.com/curl-recovery-whipped-curls-daily-conditioner-styling-primer-P402525
5646,1559,Frizz,Verb,Style with Verb Set,$36.00,1743426,P399987,4.35,http://www.sephora.com/style-with-verb-set-P399987
5647,1560,Frizz,Madam C.J. Walker Beauty Culture,Coconut & Moringa Oils Curl Shampoo,$24.00,1807247,P407048,3.3,http://www.sephora.com/coconut-moringa-oils-curl-shampoo-P407048
5648,1561,Frizz,Earth’s Nectar,Hair Gloss,$18.50,1656396,P389144,3.5385,http://www.sephora.com/hair-gloss-P389144
5649,1562,Frizz,Living Proof,Curl Detangling Rinse,$11.0,1676055,P392501,3.1667,http://www.sephora.com/curl-detangling-rinse-P392501
5650,1563,Frizz,ALTERNA Haircare,Bamboo UV+ Color Protection Vibrant Color Shampoo,$22.00,1360072,P292507,3.614,http://www.sephora.com/bamboo-uv-color-protection-vibrant-color-shampoo-P292507
5651,1564,Frizz,WEN® by Chaz Dean,Sweet Almond Mint Re Moist Intensive Hair Treatment,$58.00,1444918,P374586,4.129,http://www.sephora.com/sweet-almond-mint-re-moist-intensive-hair-treatment-P374586
5652,1565,Frizz,ghd,Straight & Tame Cream,$28.00,1826288,P408047,5.0,http://www.sephora.com/straight-tame-cream-P408047
5653,1566,Frizz,Phyto,PhytoSpecific Moisturizing Styling Cream,$28.00,1568484,P7091,3.9367,http://www.sephora.com/phytospecific-moisturizing-styling-cream-P7091
5654,1567,Frizz,Verb,Strong Hairspray,$14.00,1841493,P417357,0.0,http://www.sephora.com/strong-hairspray-P417357
5655,1568,Frizz,Earth’s Nectar,Honey Curls,$23.50,1656404,P389194,3.7778,http://www.sephora.com/honey-curls-P389194
5656,1569,Frizz,ALTERNA Haircare,Caviar Transformation Kit,$28.00,1289016,P269704,4.2734,http://www.sephora.com/caviar-transformation-kit-P269704
5657,1570,Frizz,ALTERNA Haircare,Bamboo Smooth Moisture Masque,$26.00,1333590,P286111,3.3111,http://www.sephora.com/bamboo-smooth-moisture-masque-P286111
5658,1571,Frizz,Ouidad,VitalCurl™ Define & Shine Styling Gel-Cream,$26.00,1431055,P375503,3.5556,http://www.sephora.com/vitalcurl-define-shine-styling-gel-cream-P375503
5659,1572,Frizz,Madam C.J. Walker Beauty Culture,Frizz-fighting Essentials Kit,$28.00,1812411,P409347,4.0,http://www.sephora.com/frizz-fighting-essentials-kit-P409347
5660,1573,Frizz,Captain Blankenship,Mermaid Hair Care Set,$75.00,1842830,P409900,4.25,http://www.sephora.com/mermaid-hair-care-set-P409900
5661,1574,Frizz,DevaCurl,No-Comb Detangling Spray,$20.00,1820364,P387257,3.8182,http://www.sephora.com/no-comb-detangling-spray-P387257
5662,1575,Frizz,Madam C.J. Walker Beauty Culture,Coconut & Moringa Oils Curl Defining Milk,$26.00,1807262,P407050,3.3226,http://www.sephora.com/coconut-moringa-oils-curl-defining-milk-P407050
5663,1576,Frizz,Ouidad,PlayCurl® Trial Set for Loose Curls,$36.00,1762970,P401131,3.0,http://www.sephora.com/playcurl-trial-set-for-loose-curls-P401131
5664,1577,Frizz,Ouidad,Water Works Clarifying Shampoo,$18.0,1762996,P401129,0.0,http://www.sephora.com/water-works-clarifying-shampoo-P401129
5665,1578,Frizz,Rahua,Finishing Treatment,$45.00,1825322,P407490,4.3333,http://www.sephora.com/finishing-treatment-P407490
5666,1579,Frizz,DevaCurl,Beautiful Mess Pomade,$20.00,1820349,P378328,3.3333,http://www.sephora.com/beautiful-mess-pomade-P378328
5667,1580,Frizz,Christophe Robin,Intense Regenerating Balm With Rare Prickly Pear Oil,$38.0,1747245,P401467,3.5,http://www.sephora.com/intense-regenerating-balm-with-rare-prickly-pear-oil-P401467
5668,1581,Frizz,Ouidad,Curl Immersion™ Coconut Cleansing Conditioner,$36.00,1840180,P409548,0.0,http://www.sephora.com/curl-immersion-coconut-cleansing-conditioner-P409548
5669,1582,Frizz,Rahua,Control Cream Curl Styler,$26.00,1878255,P412079,4.0,http://www.sephora.com/control-cream-curl-styler-P412079
5670,1583,Frizz,Madam C.J. Walker Beauty Culture,Coconut & Moringa Oils Curl Whip Styling Souffle,$26.00,1838192,P417246,0.0,http://www.sephora.com/coconut-moringa-oils-curl-whip-styling-souffle-P417246
5671,1584,Frizz,Madam C.J. Walker Beauty Culture,Coconut & Moringa Oils Curl Conditioner,$24.00,1807254,P407049,3.7895,http://www.sephora.com/coconut-moringa-oils-curl-conditioner-P407049
5672,1585,Frizz,Rahua,Jet Setter Kit,$34.00,1825579,P407642,3.6667,http://www.sephora.com/jet-setter-kit-P407642
5673,1586,Frizz,Ouidad,Clear Control Pomade,$26.00,1200120,P242150,3.7703,http://www.sephora.com/clear-control-pomade-P242150
5674,1587,Frizz,ALTERNA Haircare,Bamboo Beach BB Beach Balm for Hair,$22.00,1790062,P407104,3.8667,http://www.sephora.com/bamboo-beach-bb-beach-balm-for-hair-P407104
5675,1588,Frizz,Sachajuan,Hair After The Sun,$32.00,1851831,P410236,0.0,http://www.sephora.com/hair-after-sun-P410236
5676,1589,Frizz,dpHUE,Hydrate Hair Masque Therapy,$26.00,1815232,P407069,0.0,http://www.sephora.com/hydrate-hair-masque-therapy-P407069
5677,1590,Frizz,Klorane,Leave-In Cream with Papyrus Milk,$18.00,1717685,P397209,4.5,http://www.sephora.com/leave-in-cream-with-papyrus-milk-P397209
5678,1591,Frizz,Ouidad,Texture Smoothing Frizz & Flyaway Fighter Spray,$20.00,1416858,P308603,3.7407,http://www.sephora.com/texture-smoothing-frizz-flyaway-fighter-spray-P308603
5679,1592,Frizz,Sally Hershberger 24K,Vanity Hair Shaping Balm,$32.00,1712181,P408480,0.0,http://www.sephora.com/vanity-hair-shaping-balm-P408480
5680,1593,Frizz,Ouidad,Curl Last™ Flexible-Hold Hairspray,$20.00,1769926,P402524,3.4,http://www.sephora.com/curl-last-flexible-hold-hairspray-P402524
5681,1594,Frizz,SHOW BEAUTY,Premiere Finishing Spray,$20.0,1695733,P394235,3.0,http://www.sephora.com/premiere-finishing-spray-P394235
5682,1595,Frizz,ALTERNA Haircare,Bamboo® Smooth Curls Anti-Frizz Curl Re-Activating Spray,$25.00,1603042,P387101,3.75,http://www.sephora.com/bamboo-smooth-curls-anti-frizz-curl-re-activating-spray-P387101
5683,1596,Frizz,Klorane,Conditioner with Papyrus Milk,$16.00,1717701,P397208,4.3333,http://www.sephora.com/conditioner-with-papyrus-milk-P397208
5684,1597,Frizz,Ouidad,Curl Recovery™ Curl Defining Styling Soufflé,$26.00,1762954,P401133,2.5,http://www.sephora.com/curl-recovery-curl-defining-styling-souffle-P401133
5685,1598,Frizz,Madison Reed,Tame,$23.00,1807528,P405823,0.0,http://www.sephora.com/tame-P405823
5686,1599,Frizz,ALTERNA Haircare,Bamboo UV+ Color Protection Vibrant Color Conditioner,$22.00,1360171,P292508,3.7826,http://www.sephora.com/bamboo-uv-color-protection-vibrant-color-conditioner-P292508
5687,1600,Frizz,ALTERNA Haircare,Bamboo Smooth PM Anti-Frizz Overnight Smoothing Treatment,$25.00,1790468,P408414,3.4,http://www.sephora.com/bamboo-smooth-pm-anti-frizz-overnight-smoothing-treatment-P408414
5688,1601,Frizz,SHOW BEAUTY,Riche Leave-In Conditioner,$45.00,1793090,P414094,5.0,http://www.sephora.com/riche-leave-in-conditioner-P414094
5689,1602,Frizz,ALTERNA Haircare,Bamboo Beach Summer Sun Recovery Spray,$22.00,1790070,P408050,3.7143,http://www.sephora.com/bamboo-beach-summer-sun-recovery-spray-P408050
5690,1603,Frizz,Ouidad,Curl Immersion™ Silky Soufflé Setting Crème,$28.00,1840230,P409551,0.0,http://www.sephora.com/curl-immersion-silky-souffle-setting-creme-P409551
5691,1844,Frizz,Ouidad,Climate Control® Defrizzing Conditioner,$20.0,1377589,P296914,3.2917,http://www.sephora.com/climate-control-defrizzing-conditioner-P296914
5692,1845,Frizz,Ouidad,Wave Create™ Texture Taffy,$26.00,1763010,P401127,4.0,http://www.sephora.com/wave-create-texture-taffy-P401127
5693,1846,Frizz,Verb,Styling Cream,$14.00,1728294,P399998,3.45,http://www.sephora.com/styling-cream-P399998
5694,1847,Frizz,dpHUE,Renew Hair Masque Therapy,$26.00,1815240,P407070,3.0,http://www.sephora.com/renew-hair-masque-therapy-P407070
5695,1848,Frizz,ghd,Straight & Smooth Spray,$24.00,1826270,P408048,3.3333,http://www.sephora.com/straight-smooth-spray-P408048
5696,1849,Frizz,SHOW BEAUTY,Sheer Thermal Protect,$35.00,1695725,P394236,2.3333,http://www.sephora.com/sheer-thermal-protect-P394236
5697,1850,Frizz,ghd,Total Volume Foam,$24.00,1869148,P411577,0.0,http://www.sephora.com/total-volume-foam-P411577
5698,1851,Frizz,Madam C.J. Walker Beauty Culture,Coconut & Moringa Oils Curl Refresher Mist,$26.00,1807270,P407051,2.9,http://www.sephora.com/coconut-moringa-oils-curl-refresher-mist-P407051
5699,1852,Frizz,ALTERNA Haircare,Bamboo® Smooth Kendi Dry Oil Micromist,$25.00,1526011,P378840,4.0167,http://www.sephora.com/bamboo-smooth-kendi-dry-oil-micromist-P378840
5700,1853,Frizz,ghd,Smooth & Finish Serum,$24.00,1869155,P411576,0.0,http://www.sephora.com/smooth-finish-serum-P411576
5701,1854,Frizz,SHOW BEAUTY,Pure Moisture Treatment Mask,$48.00,1793033,P411894,0.0,http://www.sephora.com/pure-moisture-treatment-mask-P411894
5702,1855,Frizz,Phyto,Phytolisse Express Smoothing Mask,$45.00,1320225,P280542,3.4783,http://www.sephora.com/phytolisse-express-smoothing-mask-P280542
5703,1856,Frizz,Ouidad,Shine Glaze Serum,$20.00,1200179,P242155,3.6552,http://www.sephora.com/shine-glaze-serum-P242155
5704,1857,Frizz,ALTERNA Haircare,Bamboo Anti-Frizz AM/PM Starter Kit,$37.50,1859412,P410647,3.6667,http://www.sephora.com/bamboo-anti-frizz-am-pm-starter-kit-P410647
5705,1858,Frizz,ALTERNA Haircare,Bamboo Smooth AM Anti-Frizz Daytime Smoothing Blowout Balm,$25.00,1790476,P408413,3.0,http://www.sephora.com/bamboo-smooth-am-anti-frizz-daytime-smoothing-blowout-balm-P408413
5706,1859,Frizz,Madam C.J. Walker Beauty Culture,Coconut & Moringa Oils Flyaway Curl Control Serum,$26.00,1807296,P406618,3.6538,http://www.sephora.com/coconut-moringa-oils-flyaway-curl-control-serum-P406618
5707,1860,Frizz,dpHUE,Renew Conditioner,$24.00,1815182,P407066,3.6667,http://www.sephora.com/renew-conditioner-P407066
5708,1861,Frizz,Klorane,Mask with Papyrus Milk,$26.00,1717693,P397210,4.75,http://www.sephora.com/mask-with-papyrus-milk-P397210
5709,1862,Frizz,Phyto,PhytoSpecific Nourishing Styling Pomade,$28.00,1638568,P387615,4.625,http://www.sephora.com/phytospecific-nourishing-styling-pomade-P387615
5710,1863,Frizz,ALTERNA Haircare,Fade-Proof Finishing Gloss,$25.00,1360213,P292400,4.6,http://www.sephora.com/fade-proof-finishing-gloss-P292400
5711,1864,Frizz,dpHUE,Daily Color Care Conditioner,$24.00,1815166,P407064,4.5,http://www.sephora.com/daily-color-care-conditioner-P407064
5712,1865,Frizz,ALTERNA Haircare,Caviar Anti-Aging Blowout Crème Ultra-Straight & Smooth,$25.00,1406941,P305500,4.2593,http://www.sephora.com/caviar-anti-aging-blowout-creme-ultra-straight-smooth-P305500
5713,1866,Frizz,Earth’s Nectar,Monoï Hair Milk,$21.50,1653872,P389139,4.1154,http://www.sephora.com/monoi-hair-milk-P389139
5714,1867,Frizz,SHOW BEAUTY,Sublime Repair Conditioner,$45.00,1793058,P411893,4.0,http://www.sephora.com/sublime-repair-conditioner-P411893
5715,1868,Frizz,Phyto,Phytolisse Straightening Shampoo,$24.00,1512268,P280718,3.8571,http://www.sephora.com/phytolisse-straightening-shampoo-P280718
5716,1869,Frizz,ALTERNA Haircare,Caviar Anti-Aging Brightening Blonde Conditioner,$36.00,1415835,P376009,3.8182,http://www.sephora.com/caviar-anti-aging-brightening-blonde-conditioner-P376009
5717,1870,Frizz,dpHUE,Daily Color Care Shampoo,$24.00,1815117,P407059,3.3333,http://www.sephora.com/daily-color-care-shampoo-P407059
5718,1871,Frizz,Rahua,Omega 9 Hair Mask,$58.00,1825371,P407493,3.2857,http://www.sephora.com/omega-9-hair-mask-P407493
5719,1872,Frizz,ALTERNA Haircare,Caviar Anti-Aging Blonde Beauty Balm,$28.00,1415843,P374564,3.0833,http://www.sephora.com/caviar-anti-aging-blonde-beauty-balm-P374564
5720,1873,Frizz,Rahua,Hair Detox And Renewal Treatment Kit,$98.00,1829878,P410648,3.0,http://www.sephora.com/hair-detox-renewal-treatment-kit-P410648
5721,1874,Frizz,dpHUE,Hydrate Shampoo,$24.00,1815125,P407060,3.0,http://www.sephora.com/hydrate-shampoo-P407060
5722,1875,Frizz,SHOW BEAUTY,Sublime Repair Shampoo,$45.00,1793041,P411892,3.0,http://www.sephora.com/sublime-repair-shampoo-P411892
5723,1876,Frizz,DevaCurl,Shine Spray,$25.00,1544261,P382958,2.9231,http://www.sephora.com/shine-spray-P382958
5724,1877,Frizz,ALTERNA Haircare,Bamboo Beach Ocean Waves Sunshine Spray,$22.00,1915222,P417160,0.0,http://www.sephora.com/bamboo-beach-ocean-waves-sunshine-spray-P417160
5725,1878,Frizz,Ouidad,Curl Essentials Trial Set,$36.00,1762939,P401135,0.0,http://www.sephora.com/curl-essentials-trial-set-P401135
5726,1879,Frizz,Ouidad,Curl Immersion Travel Set For Kinky Curls,$36.00,1840248,P410202,0.0,http://www.sephora.com/curl-immersion-travel-set-for-kinky-curls-P410202
5727,1880,Frizz,dpHUE,Hydrate Conditioner,$24.00,1815174,P407065,0.0,http://www.sephora.com/hydrate-conditioner-P407065
5728,1881,Frizz,SHOW BEAUTY,Pure Moisture Conditioner,$38.00,1793025,P411896,0.0,http://www.sephora.com/pure-moisture-conditioner-P411896
5729,1882,Frizz,SHOW BEAUTY,Pure Moisture Shampoo,$38.00,1793017,P411895,0.0,http://www.sephora.com/pure-moisture-shampoo-P411895
5730,1883,Frizz,dpHUE,Renew Shampoo,$24.00,1815133,P407061,0.0,http://www.sephora.com/renew-shampoo-P407061
5731,1884,Face Wash & Cleansers,Fresh,Soy Face Cleanser,$15.0,487694,P7880,4.418,http://www.sephora.com/soy-face-cleanser-P7880
5732,1885,Face Wash & Cleansers,philosophy,Purity Made Simple,$11.0,407304,P7109,4.5479,http://www.sephora.com/purity-made-simple-P7109
5733,1886,Face Wash & Cleansers,SEPHORA COLLECTION,Express Cleansing Wipes,$4.5,1258334,P276322,4.1351,http://www.sephora.com/express-cleansing-wipes-P276322
5734,1887,Face Wash & Cleansers,CLINIQUE,Take The Day Off Cleansing Balm,$29.00,886267,P126301,4.6612,http://www.sephora.com/take-the-day-off-cleansing-balm-P126301
5735,1888,Face Wash & Cleansers,tarte,Hydration Vacation Skincare Travel Set,$29.00,1893908,P415527,4.4242,http://www.sephora.com/hydration-vacation-skincare-travel-set-P415527
5736,1889,Face Wash & Cleansers,First Aid Beauty,Face Cleanser,$5.5,1217710,P248404,4.3781,http://www.sephora.com/face-cleanser-P248404
5737,1890,Face Wash & Cleansers,Eve Lom,Cleanser,$50.0,1560200,P381436,4.3618,http://www.sephora.com/cleanser-P381436
5738,1891,Face Wash & Cleansers,SUNDAY RILEY,Ceramic Slip Clay Cleanser,$45.00,1418565,P309310,4.4164,http://www.sephora.com/ceramic-slip-clay-cleanser-P309310
5739,1892,Face Wash & Cleansers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,1227891,P254604,4.4689,http://www.sephora.com/makeup-breakup-cool-cleansing-oil-P254604
5740,1893,Face Wash & Cleansers,Origins,Checks and Balances™ Frothy Face Wash,$12.0,1375682,P297516,4.3251,http://www.sephora.com/checks-balances-frothy-face-wash-P297516
5741,1894,Face Wash & Cleansers,boscia,Purifying Cleansing Gel,$28.00,1227883,P61204,4.552,http://www.sephora.com/purifying-cleansing-gel-P61204
5742,1895,Face Wash & Cleansers,Tatcha,Pure One Step Camellia Cleansing Oil,$15.0,1673805,P392235,4.4486,http://www.sephora.com/pure-one-step-camellia-cleansing-oil-P392235
5743,1896,Face Wash & Cleansers,Murad,Time Release Acne Cleanser,$34.00,1224724,P254720,4.3795,http://www.sephora.com/time-release-acne-cleanser-P254720
5744,1897,Face Wash & Cleansers,Peter Thomas Roth,Anti-Aging Cleansing Gel,$38.0,571265,P39274,4.375,http://www.sephora.com/anti-aging-cleansing-gel-P39274
5745,1898,Face Wash & Cleansers,Kate Somerville,EradiKate® Daily Cleanser Acne Treatment,$38.00,1906106,P415667,4.5254,http://www.sephora.com/eradikate-daily-cleanser-acne-treatment-P415667
5746,1899,Face Wash & Cleansers,Fresh,Umbrian Clay® Purifying Mask,$25.0,1822691,P54104,4.4498,http://www.sephora.com/umbrian-clay-purifying-mask-P54104
5747,1900,Face Wash & Cleansers,boscia,Clear Complexion Cleanser,$28.00,1227909,P199612,4.4725,http://www.sephora.com/clear-complexion-cleanser-P199612
5748,1901,Face Wash & Cleansers,Farmacy,Green Clean Makeup Meltaway Cleansing Balm,$34.00,1899103,P417238,4.7143,http://www.sephora.com/green-clean-makeup-meltaway-cleansing-balm-P417238
5749,1902,Face Wash & Cleansers,CLINIQUE,Liquid Facial Soap,$14.0,899070,P139000,4.3876,http://www.sephora.com/liquid-facial-soap-P139000
5750,1903,Face Wash & Cleansers,GLAMGLOW,SUPERCLEANSE™ Daily Clearing Cleanser,$14.0,1673862,P391999,4.168,http://www.sephora.com/supercleanse-daily-clearing-cleanser-P391999
